"1-к квартира, 47 м2, 9/10 эт.",3320000,70638.3,47.0,"Горки 1.3 км, Республика Татарстан, Казань, улица Хусаина Мавлютова, 44",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_47_m_910_et._1458106695,10.0,   Вчера 16:39  
"1-к квартира, 45 м2, 14/16 эт.",3320000,73777.78,45.0,"Горки 3.7 км, Казань, Республика Татарстан, улица Академика Глушко, 49",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45_m_1416_et._1269604889,16.0,   Вчера 15:03  
"1-к квартира, 43 м2, 13/22 эт.",3350000,77906.98,43.0,"Аметьево 2.8 км, ул. Патриса Лумумбы, стр. 6.19",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_43_m_1322_et._1411831971,22.0,   Вчера 14:26  
"1-к квартира, 40 м2, 2/19 эт.",3350000,83750.0,40.0,"Площадь Тукая 900 м, Казань, Республика Татарстан, Роторная улица, 27Б",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40_m_219_et._614036361,19.0,   Вчера 11:18  
"1-к квартира, 43 м2, 13/22 эт.",3350000,77906.98,43.0,"Аметьево 2.8 км, ул. Патриса Лумумбы, стр. 6.19",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_43_m_1322_et._1411831971,22.0,   Вчера 14:26  
"1-к квартира, 40 м2, 2/19 эт.",3350000,83750.0,40.0,"Суконная слобода 1.2 км, Республика Татарстан, Казань, улица Павлюхина, 128",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40_m_219_et._1442577988,19.0,   Вчера 10:01  
"2-к квартира, 45.5 м2, 12/19 эт.",3363000,73912.09,45.5,"Суконная слобода 3.7 км, ул. Бари Галеева, стр. 1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_45.5_m_1219_et._1544271655,19.0,   Сегодня 08:12  
"1-к квартира, 40.7 м2, 2/9 эт.",3400000,83538.08,40.7,"Аметьево 600 м, Казань, Республика Татарстан, Отрадная улица, 15",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40.7_m_29_et._1646304325,9.0,   Вчера 13:38  
"2-к квартира, 51.2 м2, 14/17 эт.",3422420,66844.14,51.2,"Горки 4.6 км, Республика Татарстан, Казань, проспект Победы",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51.2_m_1417_et._1562450514,17.0,   Сегодня 09:21  
"1-к квартира, 36.5 м2, 8/19 эт.",3430000,93972.6,36.5,"Суконная слобода 3.4 км, ул. Николая Ершова, д. 64б",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36.5_m_819_et._1443853357,19.0,   Вчера 11:25  
"1-к квартира, 37 м2, 4/10 эт.",3440000,92972.97,37.0,"Кремлёвская 4.8 км, ул. Николая Ершова, д. 64б",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37_m_410_et._877613211,10.0,   Вчера 15:14  
"1-к квартира, 36.5 м2, 6/10 эт.",3440000,94246.58,36.5,"Суконная слобода 3.4 км, ул. Николая Ершова, д. 64б",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36.5_m_610_et._1402904746,10.0,   Вчера 12:29  
"2-к квартира, 51 м2, 10/12 эт.",3445810,67564.9,51.0,"Аметьево, Аделя Кутуя улица, 108/1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51_m_1012_et._1426742154,12.0,   Вчера 19:19  
"2-к квартира, 51 м2, 8/12 эт.",3445810,67564.9,51.0,"Аметьево 2.4 км, ул. Аделя Кутуя, жилые дома",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51_m_812_et._1107293993,12.0,   Вчера 15:18  
"2-к квартира, 51 м2, 7/12 эт.",3445810,67564.9,51.0,"Аметьево, Аделя Кутуя улица, 108/1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51_m_712_et._1537826046,12.0,   Вчера 15:18  
"1-к квартира, 36.7 м2, 3/10 эт.",3450000,94005.45,36.7,"Суконная слобода 2.4 км, Казань, Республика Татарстан, улица Николая Ершова",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36.7_m_310_et._1400471976,10.0,   Вчера 15:26  
"1-к квартира, 36 м2, 7/10 эт.",3452000,95888.89,36.0,"Суконная слобода 3.4 км, ул. Николая Ершова, д. 64б",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36_m_710_et._1658706267,10.0,   Вчера 19:19  
"2-к квартира, 54 м2, 1/18 эт.",3460000,64074.07,54.0,"Горки 3.9 км, Республика Татарстан, Казань, улица Тыныч, 3",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_118_et._1408386947,18.0,   Вчера 13:24  
"2-к квартира, 58 м2, 7/9 эт.",3480000,60000.0,58.0,"Горки 3.2 км, микрорайон Азино-1, Казань, Республика Татарстан, улица Закиева, 41",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_58_m_79_et._1620024835,9.0,   Вчера 15:03  
"2-к квартира, 49 м2, 6/9 эт.",3490000,71224.49,49.0,"Горки 5.1 км, Казань, Республика Татарстан, улица Хусаина Мавлютова, 21",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_49_m_69_et._1444146636,9.0,   Сегодня 09:27  
"2-к квартира, 45.4 м2, 1/5 эт.",3490000,76872.25,45.4,"Площадь Тукая 1.3 км, ул. Татарстан д. 62",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_45.4_m_15_et._1245728753,5.0,   Вчера 17:26  
"1-к квартира, 40 м2, 2/9 эт.",3500000,87500.0,40.0,"Площадь Тукая 2.3 км, ул Меховщиков4",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40_m_29_et._1009513556,9.0,   Вчера 20:18  
"2-к квартира, 56.3 м2, 19/23 эт.",3546900,63000.0,56.3,"Аметьево 600 м, ул. Гвардейская, 2 очередь",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56.3_m_1923_et._1529886768,23.0,   Вчера 13:04  
"2-к квартира, 51.4 м2, 6/12 эт.",3548670,69040.27,51.4,"Горки 2.3 км, Республика Татарстан, Казань, улица Аделя Кутуя",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51.4_m_612_et._1538056603,12.0,   Сегодня 08:15  
"2-к квартира, 51 м2, 5/10 эт.",3548670,69581.76,51.0,"Суконная слобода 3.1 км, ул. Аделя Кутуя, жилые дома",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51_m_510_et._1508624455,10.0,   Вчера 19:19  
"1-к квартира, 48 м2, 11/14 эт.",3550000,73958.33,48.0,"Горки 2.2 км, Казань, Республика Татарстан, проспект Победы, 78",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_48_m_1114_et._1302325379,14.0,   Вчера 18:13  
"2-к квартира, 47 м2, 2/5 эт.",3550000,75531.91,47.0,"Суконная слобода 5.2 км, Казань, Республика Татарстан, улица Академика Арбузова, 46/12",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_47_m_25_et._1413497591,5.0,   Вчера 17:21  
"1-к квартира, 48 м2, 11/14 эт.",3550000,73958.33,48.0,"Горки 2.2 км, Казань, Республика Татарстан, проспект Победы, 78",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_48_m_1114_et._1302325379,14.0,   Вчера 18:13  
"1-к квартира, 38 м2, 2/10 эт.",3550000,93421.05,38.0,"Аметьево 900 м, Республика Татарстан, Казань, улица Аметьевская Магистраль, 6",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38_m_210_et._1565328075,10.0,   Вчера 14:45  
"1-к квартира, 38 м2, 2/10 эт.",3550000,93421.05,38.0,"Аметьево 900 м, Республика Татарстан, Казань, улица Аметьевская Магистраль, 6",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38_m_210_et._1565328075,10.0,   Вчера 14:45  
"1-к квартира, 36.4 м2, 4/10 эт.",3560000,97802.2,36.4,"Суконная слобода 3.4 км, ул. Николая Ершова, д. 64б",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36.4_m_410_et._1474257588,10.0,   Вчера 23:55  
"1-к квартира, 36.5 м2, 4/10 эт.",3590000,98356.16,36.5,"Суконная слобода 3.3 км, Октябрьский городок, Казань, Республика Татарстан, жилой комплекс Арт Сити",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36.5_m_410_et._943215222,10.0,   Вчера 18:20  
"1-к квартира, 36 м2, 4/10 эт.",3590000,99722.22,36.0,"Суконная слобода 3.2 км, Николая Ершова улица, 10",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36_m_410_et._1654329426,10.0,   Вчера 17:19  
"1-к квартира, 36.5 м2, 4/10 эт.",3590000,98356.16,36.5,"Суконная слобода 3.3 км, Октябрьский городок, Казань, Республика Татарстан, жилой комплекс Арт Сити",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36.5_m_410_et._943215222,10.0,   Вчера 18:20  
"2-к квартира, 51.2 м2, 8/17 эт.",3599000,70292.97,51.2,"Горки 4.8 км, Казань, Республика Татарстан, Дорожный переулок",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51.2_m_817_et._1201275503,17.0,   Вчера 14:39  
"1-к квартира, 46 м2, 19/23 эт.",3600000,78260.87,46.0,"Аметьево 2.8 км, Республика Татарстан, Казань, жилой комплекс Казань XXI Век",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_46_m_1923_et._1088845439,23.0,   Вчера 21:34  
"1-к квартира, 51 м2, 3/16 эт.",3600000,70588.24,51.0,"Площадь Тукая 1.1 км, Республика Татарстан, Казань",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_51_m_316_et._1178614755,16.0,   Вчера 17:47  
"1-к квартира, 51 м2, 3/16 эт.",3600000,70588.24,51.0,"Площадь Тукая 1.1 км, Республика Татарстан, Казань",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_51_m_316_et._1178614755,16.0,   Вчера 17:47  
"2-к квартира, 56 м2, 4/4 эт.",3635000,64910.71,56.0,"Площадь Тукая 1.3 км, Казань, Республика Татарстан, улица Исмаила Гаспринского, 29",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56_m_44_et._1149786792,4.0,   Сегодня 08:04  
"2-к квартира, 56 м2, 4/4 эт.",3635000,64910.71,56.0,"Площадь Тукая 1.3 км, Казань, Республика Татарстан, улица Исмаила Гаспринского, 29",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56_m_44_et._1149786792,4.0,   Сегодня 08:04  
"1-к квартира, 42 м2, 9/10 эт.",3650000,86904.76,42.0,"Горки 5.1 км, ул. Аббасова, д. 10",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42_m_910_et._1519326419,10.0,   Вчера 17:38  
"1-к квартира, 42 м2, 9/10 эт.",3650000,86904.76,42.0,"Горки 5 км, Республика Татарстан, Казань, жилой комплекс Весна",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42_m_910_et._1420155864,10.0,   Вчера 16:12  
"1-к квартира, 39 м2, 11/16 эт.",3661782,93891.85,39.0,"Аметьево 1 км, Оренбургский Тракт улица, 8",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_39_m_1116_et._1541677933,16.0,   Вчера 15:18  
"2-к квартира, 55 м2, 18/19 эт.",3680000,66909.09,55.0,"Горки 400 м, Республика Татарстан, Казань, Советский район",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_55_m_1819_et._1121664734,19.0,   Вчера 11:38  
"2-к квартира, 52 м2, 6/10 эт.",3690000,70961.54,52.0,"Горки 5.1 км, Казань, Республика Татарстан, улица Азата Аббасова",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_52_m_610_et._1218493366,10.0,   Вчера 15:26  
"1-к квартира, 44 м2, 2/9 эт.",3700000,84090.91,44.0,"Суконная слобода 3.7 км, Казань, Республика Татарстан, улица Космонавтов, 42А",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_44_m_29_et._1417440223,9.0,   Вчера 16:38  
"1-к квартира, 54 м2, 2/3 эт.",3700000,68518.52,54.0,"Площадь Тукая 300 м, Пушкина ул, 14",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_54_m_23_et._1532735297,3.0,   Вчера 15:12  
"2-к квартира, 54 м2, 7/9 эт.",3720000,68888.89,54.0,"Горки 3.2 км, ул Академика Сахарова, 31",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_79_et._1644300490,9.0,   Сегодня 08:28  
"2-к квартира, 54 м2, 2/10 эт.",3720000,68888.89,54.0,"Горки 5.1 км, Казань, Республика Татарстан, жилой комплекс Весна",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_210_et._580118028,10.0,   Вчера 18:56  
"2-к квартира, 54 м2, 2/10 эт.",3720000,68888.89,54.0,"Горки 5.1 км, Казань, Республика Татарстан, жилой комплекс Весна",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_210_et._580118028,10.0,   Вчера 18:56  
"1-к квартира, 45 м2, 8/18 эт.",3749000,83311.11,45.0,"Горки 1.2 км, Республика Татарстан, Казань, улица Профессора Камая, 8А",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45_m_818_et._1319251520,18.0,   Вчера 14:01  
"2-к квартира, 56.5 м2, 8/16 эт.",3750000,66371.68,56.5,"Горки 2.5 км, пр. Победы, 4 очередь",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56.5_m_816_et._997018295,16.0,   Вчера 19:37  
"2-к квартира, 63.3 м2, 8/14 эт.",3750000,59241.71,63.3,"Горки 2.3 км, пр. Победы, 2 очередь",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_63.3_m_814_et._1054905412,14.0,   Вчера 19:15  
"2-к квартира, 60 м2, 5/5 эт.",3750000,62500.0,60.0,"Суконная слобода 2.2 км, Казань, Республика Татарстан, улица Абжалилова, 21",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_60_m_55_et._1280907502,5.0,   Вчера 13:33  
"1-к квартира, 44.3 м2, 9/10 эт.",3750000,84650.11,44.3,"Площадь Тукая 900 м, Казань, Республика Татарстан, улица Четаева, 28А",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_44.3_m_910_et._1536569011,10.0,   Вчера 12:30  
"1-к квартира, 38.9 м2, 2/10 эт.",3750000,96401.03,38.9,"Суконная слобода 3.2 км, Республика Татарстан, Казань, улица Николая Ершова, 62Д",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38.9_m_210_et._1066348088,10.0,   Вчера 12:29  
"1-к квартира, 46.9 м2, 7/10 эт.",3750000,79957.36,46.9,"Суконная слобода 600 м, Спартаковская улица, 84",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_46.9_m_710_et._950193169,10.0,   Вчера 10:39  
"2-к квартира, 49 м2, 5/5 эт.",3780000,77142.86,49.0,"Площадь Тукая 1.1 км, Казань, Республика Татарстан, улица Нариманова, 50",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_49_m_55_et._1444133993,5.0,   Вчера 12:12  
"2-к квартира, 50.9 м2, 25/26 эт.",3799000,74636.54,50.9,"Аметьево 500 м, ул. Отрадная, 2 очередь",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_50.9_m_2526_et._1578831794,26.0,   Вчера 20:30  
"2-к квартира, 50.9 м2, 25/26 эт.",3799000,74636.54,50.9,"Аметьево 500 м, ул. Отрадная, 2 очередь",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_50.9_m_2526_et._1578831794,26.0,   Вчера 20:30  
"2-к квартира, 54 м2, 5/10 эт.",3800000,70370.37,54.0,"Горки 5.2 км, Республика Татарстан, Казань, жилой комплекс Весна",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_510_et._1611537882,10.0,   Вчера 11:12  
"2-к квартира, 56 м2, 3/10 эт.",3810000,68035.71,56.0,"Горки 5.1 км, Казань, Республика Татарстан, улица Азата Аббасова, 11",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56_m_310_et._1226840960,10.0,   Вчера 14:19  
"1-к квартира, 42.3 м2, 11/18 эт.",3850000,91016.55,42.3,"Горки 2.5 км, пр-т Альберта Камалеева, стр. 6/11",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42.3_m_1118_et._880349745,18.0,   Вчера 17:56  
"2-к квартира, 52.5 м2, 9/10 эт.",3900000,74285.71,52.5,"Горки 700 м, ул. Родины, Дом 2",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_52.5_m_910_et._1524737746,10.0,   Вчера 11:15  
"2-к квартира, 54 м2, 6/10 эт.",3900000,72222.22,54.0,"Горки 5.1 км, Республика Татарстан, Казань, улица Азата Аббасова, с10",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_610_et._1516222892,10.0,   Вчера 11:09  
"1-к квартира, 39.5 м2, 4/12 эт.",3910500,99000.0,39.5,"Суконная слобода 700 м, ул Тихомирнова, 1",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_39.5_m_412_et._1156060205,12.0,   Вчера 17:17  
"1-к квартира, 42 м2, 8/10 эт.",3920000,93333.33,42.0,"Суконная слобода 3.2 км, Республика Татарстан, Казань, улица Николая Ершова, 62Д",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42_m_810_et._1235067596,10.0,   Вчера 12:48  
"2-к квартира, 54 м2, 1/16 эт.",3970000,73518.52,54.0,"Горки 5 км, Казань, Республика Татарстан, улица Зур Урам, 1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_116_et._1460552426,16.0,   Сегодня 07:34  
"2-к квартира, 65.3 м2, 9/16 эт.",3980000,60949.46,65.3,"Горки 2.5 км, ул. Проспект Победы, д. 139, Ж. К. Победа 2 очередь",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_65.3_m_916_et._1153353896,16.0,   Вчера 13:18  
"2-к квартира, 65 м2, 1/12 эт.",3996000,61476.92,65.0,"Горки 2.2 км, Республика Татарстан, Казань, Советский район",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_65_m_112_et._1691027278,12.0,   Вчера 13:52  
"2-к квартира, 66.5 м2, 7/19 эт.",3997000,60105.26,66.5,"Горки 1.3 км, Казань, Республика Татарстан, улица Профессора Камая, 10к2",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_66.5_m_719_et._1491936221,19.0,   Сегодня 06:59  
"2-к квартира, 52 м2, 8/16 эт.",4000000,76923.08,52.0,"Аметьево 2.8 км, Республика Татарстан, Казань, жилой комплекс Казань XXI Век",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_52_m_816_et._943771278,16.0,   Вчера 19:23  
"2-к квартира, 52 м2, 8/16 эт.",4000000,76923.08,52.0,"Аметьево 2.8 км, Республика Татарстан, Казань, жилой комплекс Казань XXI Век",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_52_m_816_et._943771278,16.0,   Вчера 19:23  
"2-к квартира, 64 м2, 7/16 эт.",4000000,62500.0,64.0,"Горки 2.3 км, пр. Победы, 2 очередь",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_64_m_716_et._1408528111,16.0,   Вчера 16:06  
"2-к квартира, 54 м2, 7/10 эт.",4000000,74074.07,54.0,"Горки 5.4 км, Республика Татарстан, Казань, улица Фикрята Табеева, 5",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_710_et._1138759069,10.0,   Вчера 12:49  
"1-к квартира, 43 м2, 1/10 эт.",4000000,93023.26,43.0,"Суконная слобода 2.8 км, Казань, Республика Татарстан, Курская улица, 23",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_43_m_110_et._1465228565,10.0,   Вчера 09:45  
"2-к квартира, 66.6 м2, 4/19 эт.",4015980,60300.0,66.6,"Горки 1.3 км, ул. Профессора Камая, д. 10, корп. 2",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_66.6_m_419_et._1226077389,19.0,   Вчера 11:01  
"2-к квартира, 67.1 м2, 15/19 эт.",4046130,60300.0,67.1,"Горки 1.1 км, Республика Татарстан, Казань, улица Профессора Камая",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_67.1_m_1519_et._1722126446,19.0,   Вчера 13:10  
"2-к квартира, 51.1 м2, 5/10 эт.",4100000,80234.83,51.1,"Площадь Тукая 1.2 км, ул. Татарстан д. 13",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51.1_m_510_et._1057439830,10.0,   Вчера 15:44  
"2-к квартира, 53.2 м2, 8/10 эт.",4110000,77255.64,53.2,"Горки 5.1 км, Республика Татарстан, Казань, улица Азата Аббасова, 10",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53.2_m_810_et._1083252825,10.0,   Вчера 23:34  
"2-к квартира, 53.2 м2, 8/10 эт.",4110000,77255.64,53.2,"Горки 5.1 км, Республика Татарстан, Казань, улица Азата Аббасова, 10",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53.2_m_810_et._1083252825,10.0,   Вчера 23:34  
"2-к квартира, 47 м2, 3/10 эт.",4150000,88297.87,47.0,"Суконная слобода 1.1 км, ул Чехова, 31",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_47_m_310_et._1243771889,10.0,   Вчера 16:48  
"2-к квартира, 66.3 м2, 5/10 эт.",4150000,62594.27,66.3,"Суконная слобода 4.8 км, ул. Академика Губкина, д. 1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_66.3_m_510_et._1280759315,10.0,   Вчера 14:59  
"2-к квартира, 63 м2, 12/17 эт.",4150000,65873.02,63.0,"Суконная слобода 1.2 км, Павлюхина 128",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_63_m_1217_et._988699228,17.0,   Вчера 12:05  
"2-к квартира, 65 м2, 6/9 эт.",4170000,64153.85,65.0,"Горки 36.1 км, Россия, Республика Татарстан, Казань, проспект Победы 152/33",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_65_m_69_et._1093191336,9.0,   Сегодня 08:12  
"2-к квартира, 65 м2, 6/9 эт.",4170000,64153.85,65.0,"Горки 36.1 км, Россия, Республика Татарстан, Казань, проспект Победы 152/33",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_65_m_69_et._1093191336,9.0,   Сегодня 08:12  
"2-к квартира, 62.4 м2, 10/12 эт.",4180000,66987.18,62.4,"Аметьево 2.4 км, Республика Татарстан, Казань, улица Аделя Кутуя",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_62.4_m_1012_et._1331797770,12.0,   Сегодня 08:15  
"2-к квартира, 62.4 м2, 5/10 эт.",4183480,67042.95,62.4,"Горки 2.3 км, Республика Татарстан, Казань, улица Аделя Кутуя",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_62.4_m_510_et._1587382775,10.0,   Сегодня 08:29  
"2-к квартира, 70 м2, 11/19 эт.",4190000,59857.14,70.0,"Горки 1.3 км, Казань, Республика Татарстан, улица Профессора Камая, 10к2",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_70_m_1119_et._1230801555,19.0,   Сегодня 08:55  
"1-к квартира, 40 м2, 1/9 эт.",4190000,104750.0,40.0,"Площадь Тукая 1.1 км, Республика Татарстан, Казань, улица Нигматуллина, 11",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40_m_19_et._1679783885,9.0,   Вчера 13:17  
"2-к квартира, 68 м2, 5/10 эт.",4250000,62500.0,68.0,"Суконная слобода 4.7 км, Республика Татарстан, г. Казань, Советский район, ул. Акадмика Губкина",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_68_m_510_et._1326659344,10.0,   Вчера 15:00  
"2-к квартира, 46 м2, 4/9 эт.",4250000,92391.3,46.0,"Горки 3.5 км, Казань, Республика Татарстан, улица Хайдара Бигичева, 13",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46_m_49_et._1271657818,9.0,   Вчера 13:03  
"2-к квартира, 45 м2, 3/19 эт.",4270000,94888.89,45.0,"Суконная слобода 3.5 км, Республика Татарстан, Казань, Октябрьский городок, с8",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_45_m_319_et._930836106,19.0,   Вчера 11:10  
"2-к квартира, 71.3 м2, 1/5 эт.",4278000,60000.0,71.3,"Горки 1.1 км, Республика Татарстан, Казань, улица Профессора Камая",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_71.3_m_15_et._1126042849,5.0,   Вчера 13:30  
"2-к квартира, 54 м2, 9/10 эт.",4280000,79259.26,54.0,"Горки 5 км, Казань, Республика Татарстан, улица Азата Аббасова, 12",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_910_et._1250254941,10.0,   Вчера 18:02  
"2-к квартира, 54 м2, 9/10 эт.",4299000,79611.11,54.0,"Суконная слобода 3.9 км, Казань, Республика Татарстан, улица Космонавтов, 51",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_910_et._1096282439,10.0,   Вчера 09:57  
"2-к квартира, 70 м2, 6/16 эт.",4300000,61428.57,70.0,"Горки 2.5 км, Победы 139 к 2",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_70_m_616_et._1293174313,16.0,   Вчера 17:44  
"1-к квартира, 48 м2, 3/5 эт.",4300000,89583.33,48.0,"Горки 300 м, Казань, Республика Татарстан, улица Рихарда Зорге, 17",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_48_m_35_et._1289948092,5.0,   Вчера 16:36  
"2-к квартира, 53 м2, 4/10 эт.",4300000,81132.08,53.0,"Горки 700 м, ул. Родины, Дом 1",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53_m_410_et._1402475134,10.0,   Вчера 15:30  
"2-к квартира, 48 м2, 6/9 эт.",4300000,89583.33,48.0,"Горки 3.1 км, Казань, Республика Татарстан, проспект Победы, 138",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_48_m_69_et._1042844411,9.0,   Вчера 15:20  
"1-к квартира, 47.4 м2, 14/19 эт.",4310000,90928.27,47.4,"Суконная слобода 3.1 км, ул. Николая Ершова, д. 62 г",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_47.4_m_1419_et._1416854320,19.0,   Сегодня 09:09  
"2-к квартира, 52 м2, 11/17 эт.",4359600,83838.46,52.0,"Суконная слобода 4.6 км, ул. Чистопольская, ЖК «Столичный»",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_52_m_1117_et._1665539825,17.0,   Вчера 15:18  
"1-к квартира, 48 м2, 8/10 эт.",4390000,91458.33,48.0,"Аметьево 3 км, ЖК 21 век ул. Камалеева дом12",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_48_m_810_et._791631038,10.0,   Сегодня 09:30  
"2-к квартира, 52 м2, 10/19 эт.",4399900,84613.46,52.0,"Суконная слобода 4.6 км, ул Космонавтов 61 г",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_52_m_1019_et._1195822692,19.0,   Вчера 10:33  
"1-к квартира, 46.3 м2, 1/6 эт.",4400000,95032.4,46.3,"Суконная слобода 1.6 км, Казань, Республика Татарстан, улица Лейтенанта Шмидта, 34",https://www.avito.ru/kazan/kvartiry/1-k_kvartira_46.3_m_16_et._1521588901,6.0,   Вчера 16:32  
"2-к квартира, 48 м2, 7/7 эт.",4400000,91666.67,48.0,"Горки 3.7 км, Казань, Республика Татарстан, улица Академика Глушко, 31",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_48_m_77_et._1519777907,7.0,   Вчера 10:28  
"2-к квартира, 64 м2, 5/10 эт.",4410000,68906.25,64.0,"Горки 5 км, Мамадышский тракт улица, стр. 11",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_64_m_510_et._1413551640,10.0,   Вчера 15:18  
"2-к квартира, 63.3 м2, 14/22 эт.",4433100,70033.18,63.3,"Аметьево 2.8 км, ул. Патриса Лумумбы, стр. 6.19",https://www.avito.ru/kazan/kvartiry/2-k_kvartira_63.3_m_1422_et._1039919121,22.0,   Вчера 17:41  
